"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02"
"Genesee County","MI","Flint","26","049",153,75,73.449701423978,72.6611730489578,72.2896370207417,71.0479573712256,70.5625788402948,70.0354609929078,70,69.3595966824736,68.7569367369589,67.8395061728395,67.2896775355792,66.9540229885057,67.5553886594067,67.4999094547364,67.816091954023,68.2170840575643,68.8344594594595,68.1532004197272,67.379835873388,66.8824404761905,64.6551724137931,63.3775351014041,61.5530303030303,61.3027320500537,60.8166576527853,63.2139988957486,63.4632004200488,63.1578947368421,63.6225967960992,66.0714285714286,64.2785088097993,63.9487870619946,63.5930047694754,64.6170442286947,64.2861309283439,64.3270405669599,64.3548387096774,66.6897824397824,70.0550890030968,73.472850678733,75.7575757575758,75.8001122964627,76.3888888888889,78.7025974511942,79.2195431472081,77.8899082568807,78.0790441176471,79.9235098837136,80.279141306967,84.8679245283019,86.1426872770511,87.2992448035633,88.3847855684139,88.5354621829803,87.6636226570264,89.2857142857143,88.717067583047,89.0187162348673,88.4404388714733,89.1554294615042,90.8590308370044,92.5373134328358,94.5098522167488,94.5,97.2298790414445,95.7002457002457,94.95,94.2249240121581,92.3172242874845,90.9507985487098,90.9680992971588,92.3173803526448,96.0674157303371,96.972049689441,97.284238805606,98.7028022459177,99.953488372093,100.671641791045,99.7377239812785,100.222779187424,100.51724137931,99.9992307692308,100.267558528428,101.215805471125,102.09360635186,103.209830648492,105.597014925373,106.993339676499,108.035131693517,109.205298013245,108.905422776095,109.106328925369,109.963325183374,108.95008605852,109.443881236298,111.249643991477,110.913937547601,113.204819277108,115.34188034188,113.986874487285,115.687637858117,116.360294117647,115.789473684211,115.726141078838,115.138489208633,114.783439049409,113.990428801195,113.636363636364,113.903759518097
"Clark County","WA","Portland-Vancouver-Hillsboro","53","011",154,137.471264367816,136.850152905199,136.173184357542,135.800067252726,135.476463834673,133.44011203681,133.154259401381,131.620770698988,129.218224231012,127.70137524558,126.403641881639,125.301204819277,124.280771320808,122.722313147845,121.291569021315,120,120.139235764236,119.92,121.198347107438,120.468236582694,120.330986467882,119.374943930876,117.752414258032,116.610738255034,117.48421563866,116.610738255034,119.047619047619,119.540803593711,118.669146825397,120.055082555083,121.497120921305,122.318214542837,122.011952191235,122.262996941896,123.398196487897,123.239436619718,122.883670125614,124.223602484472,125.542868626359,130.505709624796,132.584654316092,134.796782790786,137.202514529029,137.442396313364,138.364779874214,138.04398689752,137.767695305643,138.045851528384,138.364779874214,139.390314390108,142.307692307692,143.756060116354,145.350612610811,147.522522522523,149.060272197019,150.396659966945,149.726005192579,149.102927289896,149.425287356322,149.192415730337,149.225523436681,151.254575338633,154.328072044699,157.781505550968,158.646003262643,160.283687943262,161.103386663088,162.766310154685,163.663579602604,163.864348817327,163.861824623561,164.942044918399,165.514758819294,167.493297587131,169.270833333333,170.586561626007,171.186186899895,172.858345975475,174.683750999733,175.628140703518,179.327694538424,180.050872093023,180.719331031803,180.402039329934,180.296796649952,181.640625,184.252386002121,186.835548172757,188.070776255708,190.945764231286,191.721234798877,192.165898617512,194.058457115477,194.821589471814,193.755383290267,193.433938445387,194.742792538157,196.521739130435,198.971390666596,199.468085106383,202.774352651048,205.112059878554,206.604409857328,206.6228276186,206.604409857328,206.307944892582,205.998168498168,206.55454937473,206.114605171209,207.168625737735
"Santa Barbara County","CA","Santa Maria-Santa Barbara","06","083",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.51076190357,392.428439519852,397.644927536232,396.091345283361,430.672268907563,432.588320115357,452.781371280724,461.025641025641,459.346391313604,458.148877266524,421.120561435371,395.728974380489,391.625615763547,425.274520870955,425.82419448799,436.595676796682,438.607858628022,432.662065593083,426.385236575983,417.439703153989,407.965554359526,428.436911487759,413.816481976932,414.519748281858,416.301489921122,427.177177177177,442.122186495177,461.107709504027,460.184650894403,445.69338805758,449.322493224932,450.608184755,462.222604559065,481.195417410085,455.056727546151,478.712772336598,493.827160493827,495.149555375909,492.909308779699,485.718681403879,487.585616438356,497.088186356073,505.847234763333,494.423613787827,499.058380414313,506.602336211275,512.761971958981,517.218330732286,524.020227560051,527.098321342926,563.175199624237,537.688272723612,525.622861614617,525.657894736842,515.513644852866,506.246835577257,498.844135098129,492.581670562371,484.520629514619,491.874928428369,485.664341864176,494.301509481887,501.363705807599,513.443472627146,509.791785976906,520.802919708029,525.11379345224,518.424278287333,511.090848347757,514.285714285714,504.740398194271,504.436557231588
"Seminole County","FL","Orlando-Kissimmee-Sanford","12","117",156,109.259624825953,107.693362052085,105.074626865672,103.894657658691,101.977750309023,100.541795665635,99.7340425531915,98.8023952095808,97.0873786407767,95.8653378706855,96.2512664640324,93.4579439252336,91.4249684741488,90.461600457014,92.6896976781255,92.8043039677202,93.0492345883326,93.1205673758865,91.464885672219,90.702947845805,90.3208411970882,89.1791044776119,88.4201077199282,86.3736951892667,85.597280648031,84.1321243523316,86.6588960387419,86.8967582484765,88.6955276702132,89.9267318772749,88.950015785387,88.6551867017646,89.1530460624071,88.3003515530682,88.9356944919423,89.607825173049,93.2002300332411,94.6712195534506,97.3180157129339,100.949688523272,105.073069269289,106.746987951807,107.329598506069,107.702349869452,108.738425925926,109.105824446267,106.702412868633,106.515433719446,105.414547892012,106.126292577215,107.098638052002,108.404384896468,107.146675292661,108.42895364601,112.34860644973,113.003533568905,113.321993620415,113.306666666667,113.852259959549,112.359550561798,113.138337452875,115.259641166475,114.269920496937,115.17695473251,115.960900409277,117.933271547729,118.735992828328,122.141662018963,122.493596549286,123.31482574863,123.364870423694,124.047124047124,125.296442687747,125.830425356424,128.434173669468,130.459754078539,130,130.519718528728,131.237042156185,130.738094330582,131.236683003694,131.241492908291,131.792630536147,132.737463126844,136.085272383657,136.924401964932,138.300008894936,139.705729780712,141.370256666202,141.183723797781,141.564318034906,141.335227272727,143.44006147541,143.430805192447,142.932805213507,143.44262295082,144.04678088483,145.482388973966,147.134744450181,148.08831448573,150,151.255707762557,151.439620407251,150.69793411502,150.621056243132,151.180789977233,151.497235192068,151.815335517599,152.616279069767,153.217264596523
"Williamson County","TX","Austin-Round Rock","48","491",157,92.3234206322787,92.4731182795699,93.314498076687,93.4104480754132,93.2204699606078,92.910447761194,91.7937927406628,91.3942489595157,92.0679886685552,92.0759975652954,92.2343032410876,91.1875203472599,91.3113435237329,91.2698752172713,91.4942528735632,91.2203715811267,91.4836913285601,91.3709530540411,90.9312204105528,90.8158983987514,90.339038841343,90.0700876095119,90.8430232558139,91.1800486618005,91.6233756205777,91.7590027700831,92.2761231621245,93.5383244206774,94.6008869179601,94.7926063029771,94.6174971887189,95.6299659477866,94.733918128655,96.0021080836694,96.8269873079492,98.1464820429778,98.9102815819978,101.534860318403,101.798855273917,101.617886178862,102.076342281879,103.378378378378,103.023016145654,103.184004869471,105.08205769511,107.477006493621,108.216591379097,109.976474182707,110.686728395062,111.794797367174,112.138437741686,113.480418530832,115.178515988823,115.498233872467,115.346038114343,117.380694143167,117.212724732103,117.104773511298,118.053917207327,118.464166151538,121.071544189058,122.853571428571,122.783023606228,122.820919175911,123.664691779185,123.8821020223,124.684431369068,124.934929724102,126.878252282465,125.720857909861,125.403440606294,127.159892117771,126.832052670178,126.525980477385,127.970749542962,125.94022054556,128.512679917752,129.64615616802,130.457033549147,129.929234045351,129.712101619342,130.668604651163,131.463628396144,131.72338090011,132.222222222222,132.161624203822,133.819484871554,134.162991553586,134.416706673068,134.583333333333,134.583333333333,133.737387236608,134.276076803321,134.464504283966,134.294607325399,134.606080083901,135.395339043154,135.837526959022,136.883029073698,138.548699003635,138.445413641663,138.805449140335,138.970588235294,139.861452594101,139.994117647059,139.651885867355,139.494100983565,140.163524132529,140.662894098626,140.808080808081
"Washoe County","NV","Reno","32","031",158,117.895054496396,116.547085201794,116.700350600034,114.978247358608,114.662960389159,113.811295497943,112.446958981612,112.284644194757,111.955562233274,110.175894673339,107.384456985967,105.471847739889,103.02392910413,100.860576923077,99.9343105252532,97.8490088570224,98.1620718462824,97.9993599175966,98.4590360301412,98.6995081467581,97.9550718195855,96.4975845410628,94.6371719024006,92.6994740044408,92.3029556650246,92.896174863388,94.5679012345679,97.2304065998821,100.526164442843,103.472302846515,106.216389717943,106.863678839729,106.337635428711,108.398672237166,108.959595959596,110.132158590308,110.56338028169,112.250128139416,115.29087038189,119.865857562031,124.659400544959,128.44,131.677861716076,133.178972643856,134.214743589744,135.212888377445,134.293680297398,135.716313782753,136.415086327697,138.28125,140.460102548352,143.605633802817,147.239263803681,149.489795918367,150.699801602234,152.228093953124,152.883947185546,152.629907527657,152.822009907997,154.059609455293,155.218003310646,158.549497088407,160.584843492586,164.067995310668,168.353347925913,171.634615384615,174.153959381996,173.86349496684,173.418367346939,173.937364697148,178.230426479949,177.875243664717,178.495907918078,180.628272251309,182.110468515615,183.439254053842,185.908852802514,187.72826880935,189.242685025818,188.815393866506,188.444108761329,189.572026532021,189.779158040028,191.391941391941,191.972076788831,190.823844608171,192.769886363636,194.935936546675,199.37223042836,202.5,208.204057279236,208.502540937324,211.397058823529,210.160095876343,211.664309112567,212.928432714342,213.167835941716,216.774886141835,219.488921988457,221.854304635762,224.832920792079,225.146198830409,225.360908519926,226.235335247506,225.193816335948,223.266219239374,222.011757021555,221.537396121884,223.077618357089,224.520055276026
"Monterey County","CA","Salinas","06","053",159,,,,,,,,,,,,,,,,,261.826272999572,261.826272999572,263.185654008439,273.882559158633,273.738886139182,276.181795623085,267.317772001613,265.430390257404,272.619047619048,283.569979716024,282.849515434314,286.538461538462,309.705561613959,321.819977500458,317.777777777778,323.611111111111,321.321321321321,317.047794117647,324.847250509165,321.942979973987,329.019657809211,368.093711843712,369.012875536481,383.138461538462,391.689373297003,388.953497864559,394.336436023453,406.032482598608,406.727828746177,402.777777777778,395.268920322864,398.366170110524,385.439005267401,390.066964285714,387.128920045919,386.215198071039,402.157822016693,401.67046317388,382.494684620836,370.131845841785,374.101394088949,366.727941176471,363.705391040243,367.04364696809,377.197518097208,383.516483516484,386.740331491713,379.750669833619,387.047424783274,379.772682370336,379.307385076018,383.879609086625,378.030303030303,385.964912280702,384.149855907781,389.682696097753,384.91942232735,400.263531195735,414.728682170543,411.616161616162,425,419,418.604651162791,420.865592740593,412.702547452547,420.30012015042,419.633882729153,408.839779005525,420.32967032967,425,429.911412193851,434.375,439.507259128905,444.767441860465,446.265938069217,438.379225728158,444.927834704265,447.299795738772,445.858668410156,446.065162907268,446.55390194882,472.323296243562,454.528109460398,458.946078431373,464.507042253521,464.935064935065,458.532695374801,450.125964752355,450.367647058824,457.073699421965,445.879458794588,452.041477640959,443.799867461895,448.78801843318
"Solano County","CA","Vallejo-Fairfield","06","095",160,137.076778831128,140.50076953655,138.888888888889,138.722881702824,138.426416997846,136.11604499704,133.379681127178,134.508348794063,133.377077865267,131.16540831794,129.310344827586,127.672209026128,126.539024118428,124.240331491713,124.147798384344,120.017459624618,118.804436834661,118.576271186441,118.460022099237,118.65671641791,115.777136392903,115.384615384615,114.186851211073,114.571054354944,114.197530864198,113.724137931034,114.854517611026,116.126094974643,118.529721468824,118.355263157895,121.31716221099,124.866669671993,124.219725343321,126.831946467789,132.529596790319,135.240384615385,137.83570300158,142.551674982181,147.855029585799,154.970723305493,157.98462852263,165.251396648045,172.900155904898,176.397058823529,177.840928409371,177.468554336804,177.722772277228,180.787953354017,183.506387818925,182.795698924731,185.552948028367,187.963102827954,191.132437619962,194.122885129118,193.914966091194,196.659482758621,196.359674329502,196.217494089835,196.494954859267,194.930597465299,196.141679202585,199.075630252101,201.322115384615,204.084237396299,206.463195691203,206.946454413893,207.44389709907,209.213863060017,208.982953324414,210.375175315568,211.669336384439,211.361545538178,212.811387900356,214.79064709081,216.216216216216,220.388631090487,224.819038669779,225.753917031808,227.65130483065,228.286768570331,228.635682158921,228.517025893458,228.509822712027,228.31228687127,228.539156626506,231.129241620144,233.983286908078,237.955182072829,240.654205607477,243.257906153525,246.436403508772,248.252880673224,245.46251527549,247.854983452267,247.827885808854,250.175510204082,251.180763680764,255.465415623759,257.270693512304,262.82430821821,266.067266067266,265.299146693061,264.722222222222,266.411641382523,265.006950880445,266.831632279046,267.057201929704,265.151515151515,264.350453172205,262.870077044257
"Mobile County","AL","Mobile","01","097",161,93.4306569343066,93.5859513123895,93.0421313506815,92.3032407407407,92.1276595744681,90.7914262159934,88.4622913913767,88.1862404447533,88.099173553719,87.8255208333333,89.2660338041213,86.99152672664,84.8284493031688,85.2373887240356,85.0446830957651,85.7348703170029,85.1625430565266,84.7562093218351,83.9285714285714,84.4726979944371,84.5275629126451,84.1378562650505,83.9382523035054,84.3579748441555,83.6785216178522,83.196675900277,83.399209486166,81.8622646491499,82.4283018580856,81.4797577435335,80.6364334590141,81.7568745069983,80.1851851851852,80.7562909488419,81.0899185785336,81.4764492753623,81.2906724511931,80.4878048780488,81.5396051595712,83.472553699284,85.2879213483146,84.4928478543563,85.5797954388514,86.0895779500431,86.5165511677732,85.865504358655,84.7355144287014,85.1785434751765,85.7650721915421,86.0358745287858,85.7551212501295,85.9657039711191,85.6486779367143,85.7358405074762,86.0127318879112,86.7520295614311,87.1074201048193,86.1405835543767,89.225172975173,86.9444444444444,86.6177818515124,86.831976735651,87.5649744430076,87.2014202543154,87.0435393258427,87.1284413799872,86.3333333333333,87.0684338345105,88.37709370756,87.1126130932451,87.5684556407448,87.5522261919321,87.9039962850297,86.9211563941933,88.3842268842269,88.8397435897436,89.2857142857143,88.7345679012346,89.0344311377246,89.1012760286649,89.2209675453174,89.2284342346893,89.2882427598041,89.0387789111803,88.4955752212389,87.9006452726111,88.7743413516609,91.1764705882353,92.8976801988401,92.5905742254516,92.7785419532325,92.2983682983683,92.3852183650616,92.6272191513354,93.004776030425,93.5056385189408,93.0195663670016,94.6969696969697,95.949694426205,96.1127565758421,97.0588755646227,97.6766877637131,97.2918756268806,96.2099125364432,96.0384153661465,95.475540037788,95.9796855021227,95.7972416113027,96.715812666933,96.6620689655172
"Berks County","PA","Reading","42","011",162,103.296666739982,102.876447876448,103.531073446328,103.922495274102,103.368191721133,102.948784273151,102.50569476082,102.536231884058,101.184720331011,99.6307237813885,99.9193548387097,101.695736434109,100.768776260504,100.661421911422,99.812734082397,99.8367944621938,100.176886792453,100,99.4642857142857,99.195163435424,95.858532627652,96.7886772339637,96.2490900221397,95.4584040747029,96.2716049382716,94.6372999407232,94.6428571428571,94.2726824750347,93.813667995934,94.7719594594595,94.8754962107542,93.7263819844422,92.7300850734726,92.0998747198509,91.2459720730397,90.9512152864741,90.0617919670443,90.624795790572,91.5067633523916,93.1109185441941,94.5778811916011,94.9320436097552,96.1137820512821,95.6797385620915,95.4494382022472,95.5319606444575,94.9351055386761,96.1368878035545,94.0184845097413,92.7685666649632,93.9120631341601,94.8411913216609,96.0934565176559,96.2914909046623,96.9556988309248,95.4861111111111,96.6995447647951,95.9128289473684,95.7885536398468,94.7021974783379,93.8938192207563,93.7003676470588,94.5665445665446,96.210775606868,96.5898787765176,96.3216957605985,95.9633081882363,96.5024861516989,96.5201236945757,95.7879120879121,95.3599306157849,95.0109390321167,94.8275862068966,95.0114198613059,97.6584375,97.864487486198,98.0619656476353,99.6552731522057,98.8720751764401,98.3584205197435,98.90625,100.502873563218,99.3607954545455,98.1761342517728,98.9169973544974,98.7307796518323,98.9583333333333,100.279933938893,101.937342697461,101.384379509379,101.98040310501,101.266464032421,101.186322400558,100.155171628048,100.863422291994,100.080128205128,99.9523809523809,101.868629671574,104.103535353535,106.806506849315,107.700025926886,108.70062965083,109.933333333333,110.458911419424,111.388718511351,110.508326907125,110.37513068077,110.781169227877,112.487590999338,111.290322580645
"Cameron County","TX","Brownsville-Harlingen","48","061",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.423645507887,106.298948887057,104.585046122978,106.75799086758,108.191653786708,106.819162710401,103.353448469028,101.953311100524,100.647482014388,101.304402180927,101.273148148148,99.9307692307692,107.910071942446,107.422219594615,107.276232538678,116.455696202532,109.582963620231,113.357843137255,105.805243445693,104.377104377104,104.81444332999,105.113636363636,105.837469245042,104.249810482836,98.4814940162262,113.568793920315,106.651371376629,107.956864564007,106.985304471744,108.455068614431,111.175149326196,107.8856152513,105.963791267306,104.09315455187,102.35878336437,101.336783096162,99.2467591245595,99.3654023374588,100.803956950441,101.950281207259,100.593975145142,101.809897807563,102.979274611399,105.706304868316,105.294117647059,105.545617173524,106.590456656814,106.730769230769,106.569343065693,106.898831827199,107.749199776558,107.428115015974,106.023598947589,106.4719306522,107.282184655397,107.076222402817,106.758080313418,106.570605464986,106.88622754491,106.786900806834,107.296137339056,107.202767341294,107.216494845361,106.845182571124
"Prince William County","VA","Washington-Arlington-Alexandria","51","153",164,145.772727272727,147.846049814359,150.682932679495,154.282857142857,155.068551489175,153.736263736264,154.545454545455,154.455729710241,152.188086104007,152.711993888464,152.556561085973,151.459167950693,150.511695906433,150.415259348613,151.445882676948,152.979303515018,154.737924595757,155.709342560554,156.25,154.955937906938,152.9482657742,151.517355906299,150.714285714286,149.800266311585,148.855867121198,151.360714811934,154.906061680255,157.17557277628,157.138095238095,158.438985736926,159.015497529843,158.766271467603,158.636363636364,159.372668701255,160.035166990165,160.848366650414,163.6875,165.562913907285,170.184397163121,172.483766233766,174.70223325062,177.083333333333,177.556644213105,177.556818181818,179.261862917399,178.974358974359,177.494976557267,175.88092345079,176.765734265734,177.606358111267,180.753062017003,183.557731538148,184.827302631579,184.665731650304,183.376566569397,182.926829268293,182.492581602374,180.898876404494,180.763435459568,180.254529767041,180.606312292359,180.239706247775,181.096373341409,181.754503002001,181.843267108168,181.952236542835,179.794520547945,181.444517727945,181.021341463415,180.091012514221,178.724163005136,178.571428571429,178.931034482759,179.884102222681,182.529580770714,184.104491800508,184.867918165468,185.163015127804,184.92846119907,185.217091660924,186.631814787155,187.074829931973,186.13707165109,185.087105333797,185.010822510823,187.81127090332,188.736027515047,190.908317323087,191.694537346711,192.303807303807,192.885852090032,192.863321799308,192.362496437732,191.919642857143,191.608391608392,192.22833562586,192.957569981291,194.540909090909,196.153846153846,197.743003535686,199.029126213592,198.863636363636,200.159344726934,200.568862275449,199.909716251075,199.975763451285,199.397031539889,197.908887229276,197.796028281351,199.275362318841
"Hillsborough County","NH","Manchester-Nashua","33","011",165,142.799744897959,142.663043478261,141.7089678511,140.653266331658,139.96,139.632352941176,138.075506445672,138.146167557932,137.878787878788,135.711949920583,134.768577590682,133.957654723127,132.534190262463,131.315789473684,130.732099758648,133.3,132.249173098126,131.960971681331,130.747479238074,129.797535211268,128.43197868176,127.337405512564,127.462887989204,125.944584382872,125.573037433651,125.512295081967,128.228924061014,127.248131859033,128.526754690757,127.831912302071,126.760912698413,127.229283830858,127.109529226754,126.816860465116,127.083333333333,127.338364877132,127.943573287077,130.288909599254,130.758716667909,132.5681262787,134.28338762215,135.333704115684,135.40239928964,134.563716490634,133.860085227273,133.657710259321,132.727272727273,130.912162162162,131.263771365203,134.204593623809,137.119588512645,137.518247713901,139.030306376802,140.439828955406,139.747458591223,139.436745299842,138.893805309735,138.802083333333,138.994082840237,138.642742617125,139.890603014145,140.914786967419,141.590234732555,144.05311778291,144.180649965704,144.85679779158,143.507845601147,142.933006535948,143.570536828964,143.747410936205,143.529751062538,143.162393162393,146.062125057166,146.246819338422,147.418879056047,149.74173553719,151.568931783917,151.739249578415,153.20351758794,153.214377757664,156.190427559913,157.103448275862,159.552957915642,161.084676401279,160.538145062983,162.244897959184,162.921801061075,163.3,164.496230294722,164.662444255681,164.473684210526,163.53075143963,163.848547717842,165.221213363936,165.98624589696,167.376966007103,170.441440647092,169.741809116809,171.423691339303,173.121951219512,174.028019167866,174.489795918367,174.418604651163,173.252455228192,173.179730739061,172.135161721515,172.112992016106,171.945701357466,172.716049382716,175.26455026455
"Dakota County","MN","Minneapolis-St. Paul-Bloomington","27","037",166,141.042345276873,141.405112645401,139.457364341085,139.373206159482,140.522088353414,139.775215101503,141.090358404846,140.30612244898,138.337053571429,136.839780546773,134.802904564315,131.118881118881,128.360655737705,127.213864203578,127.304653204565,127.470775770457,128.76254180602,131.097052773443,130.317483632701,128.58451087019,128.100624260224,126.675799399969,123.722625090645,121.870103396854,119.865642994242,122.129478827362,124.69609724888,124.463087248322,126.482932615139,129.357021996616,129.700115340254,131.233595800525,129.008960519514,131.904669561217,132.038898003828,130.175602686283,130.039429459188,130.971790890269,135.697977639458,137.64407467165,141.808510638298,143.245469522241,144.834513703235,144.544554455446,147.425093632959,146.244387427838,143.171219187209,143.327876654571,142.79359430605,145.230998509687,145.710176231241,148.995960564152,152.001187571803,155.602883355177,156.189903846154,154.553571428571,154.974160206718,154.632049727107,154.760804506646,152.524698133919,151.216968011127,153.917910447761,156.533846890566,157.369265662444,158.910256410256,159.925404061334,159.558697881066,160.286302071029,158.998946412941,159.763502716523,159.90639625585,159.904970760234,158.609058927001,158.915302346799,163.566388710712,163.88421223165,166.099819120279,168.693180838838,167.785234899329,167.885375494071,167.826027572418,166.43445435827,166.27486437613,163.973973973974,164.698343039948,166.1708117824,169.216056525923,169.851505447729,172.740814299901,175.529542920847,174.526104879604,173.887240356083,174.095085327093,174.014849150573,172.950245346518,173.270344407193,172.934406144053,174.172687760293,176.201923076923,181.71705398513,186.011904761905,185.969482694455,184.514241970933,184.464475079533,184.154971266857,182.934131736527,180.450821172107,180.973451327434,181.522511848341,184.581171237954
"Ada County","ID","Boise City","16","001",167,102.911646586345,101.527389351932,101.204826065246,101.854926653201,101.982378854626,101.017164653528,100.083402835696,98.7874465049929,96.9131371141421,95.8821761346559,95.150798344175,93.7408465143527,92.0267626922735,91.651376146789,91.1971830985916,91.140585839599,92.9302325581395,93.3970322021366,93.6370096201899,93.4127540294324,93.0200093066543,92.8032501450958,92.6768018018018,91.5996926802012,91.7404684322991,93.0515759312321,94.6948016221732,96.8759037015616,99.3963068181818,100.376569037657,102.581898945031,103.332162187158,101.211479205824,102.264746923164,102.522096431602,101.853077432164,103.551250728782,106.175298804781,108.92761862898,112.913640032284,115.248226950355,115.913150634862,116.764018691589,117.625329815303,117.923066321833,116.854713825084,114.962449451184,100.773732119636,100.686443055483,112.911159139123,116.454802259887,119.490732721289,118.916299559471,120.277777777778,119.361179361179,119.047619047619,118.541300527241,118.201574341541,117.114437595904,117.856252226576,118.298621323529,118.838765598361,120.687826188746,128.60062180784,129.178933595028,128.595429432109,129.94015583581,130.286179337682,131.544117647059,131.757656458056,131.99823943662,132.588457902691,132.364341085271,133.25,134.20899007589,135.050741608119,136.665478736042,137.402470058918,136.414392059553,137.144308943089,137.583425823159,138.036843368097,138.93899204244,140.406052517957,140.020592614995,141.140642303433,143.156961276973,147.194495045986,149.438638903939,150.624859070853,151.171926466815,152.362804878049,151.171579743008,151.899171270718,152.988274690844,151.209964412811,154.874603008931,158.39425325802,162.107704404302,167.264322497586,173.016620847884,174.877536738978,174.731182795699,175.228658536585,175.627013266069,176.979029841387,177.467922112015,178.112227805695,178.454279567415,178.744457787426
"Waukesha County","WI","Milwaukee-Waukesha-West Allis","55","133",168,147.239048312516,146.683673469388,146.527323298429,145.168408826945,145.048364808844,145.134748736956,145.035438032236,144.847699287103,140.51094890511,140.327212466805,138.788930976431,138.095238095238,135.410974807746,134.210526315789,135.706854996917,137.416024424229,136.617312072893,136.717062634989,135.410669606824,135.303710606574,134.889342280164,133.853189240493,132.373386295928,131.578947368421,131.550068587106,131.176470588235,132.317880794702,132.764073371284,133.266666666667,133.93947447228,133.859397417504,134.228515625,134.222601926342,133.528459807867,133.462732919255,134.707532123871,135.1614165047,128.158275753652,129.001721170396,131.469298245614,132.679876875721,133.601429848079,134.473199934262,134.158901478339,133.397312859885,133.470873786408,131.004366812227,127.718571918571,130.998644374153,134.264677762618,138.287596048299,139.935391911762,141.897575809248,142.279411764706,142.710638997452,141.490512384978,138.198539409447,137.962962962963,136.775833732795,141.379310344828,142.467426710098,144.292014244298,143.939393939394,146.665025253323,149.488679286007,149.170051105019,149.669749009247,150.298407423933,148.756624541378,150.334168755221,149.250188813201,149.256773536643,150.573913043478,151.523887973641,151.971341728181,153.477562552194,153.306010928962,151.464646464646,157.002617801047,157.605555555556,157.259801809565,159.296243461721,158.206009937895,158.159463487332,161.244456165957,161.985074626866,162.641423227899,164.9470959074,165.723524656427,165.396088829964,163.815789473684,162.936170212766,163.197026022305,163.643996641478,163.178971057973,163.855018371126,164.63829787234,166.51183620104,168.684419847954,169.40552891819,171.576247665291,172.367740060121,172.263313609467,171.665224873441,172.174381054898,172.814912637139,173.647058823529,175.212224108659,176.226675881133,177.066500932256
"Richland County","SC","Columbia","45","079",169,110.343740145065,107.876738688218,107.368344907407,108.137715179969,108.838317879065,108.805668016194,108.024305555556,107.919366450684,105.526045487894,104.876543209877,102.965403624382,102.166277300438,100.873998543336,99.5354676710609,100.654582074522,101.167315175097,101.388888888889,99.1692903056539,98.2912618782184,97.3301902307987,97.2830494728305,96.0264900662252,95.3177257525084,93.5803119427496,94.5594322885866,93.7359216012129,95.7854406130268,96.0324656160147,97.1143174250832,97.1951761286859,95.4166080702962,93.1412762498667,92.7461139896373,91.4806354190394,92.7610193228976,92.7764200085629,91.6775884665793,93.9615338483333,95.6043956043956,97.3504232086322,97.5149628092026,100,99.217921835867,97.6758013825722,97.9411764705882,95.1583556415317,94.3336831059811,93.6599423631124,93.8789713609632,95.095168374817,98.009608785175,99.7517279122393,100.897867564534,100.245520497435,100,99.4647456351272,98.6439036116646,98.9847715736041,99.2286874154263,99.0455463311741,100.253077219801,101.603388476752,103.97910272955,105.195960916785,108.447488584475,107.548779588137,104.176661203814,104.936974789916,103.6866359447,102.594980425987,102.495761918907,100.940468651045,102.013402513548,102.688172043011,105.267813908444,107.225254730713,107.841284837034,112.150719729043,112.370242214533,112.888020480493,112.463281577843,110.848139450217,103.736162361624,102.041571493833,102.360650298607,101.178012489399,104.265402843602,105.251736111111,108.3265625,108.114374034003,109.343583678297,107.58479357562,108.637394934402,107.463630613536,106.178528973496,104.930357142857,105.830814593099,107.878014489817,110.824632589112,110.793290424103,116.812999268385,115.910112359551,117.537313432836,116.794478735324,116.096579476861,116.229221347332,116.696455769346,116.126126126126,116.111352801494,117.10182767624
